,Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
724,32313377,01/01/2016 02:41:16 AM,01/01/2016 06:30:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207.0,1289 DECATUR STREET,DECATUR STREET,WILSON AVENUE,KNICKERBOCKER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:41:16 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 06:30:54 AM,04 BROOKLYN,BROOKLYN,1010419.0,190941.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69072702154699,-73.9056358643929,"(40.69072702154699, -73.9056358643929)"
725,32311406,01/01/2016 02:41:47 AM,01/01/2016 03:10:30 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,11219.0,1012 65 STREET,65 STREET,10 AVENUE,11 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:41:47 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:10:30 AM,10 BROOKLYN,BROOKLYN,982136.0,168676.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.62965294090954,-74.00761600327138,"(40.629652940909544, -74.00761600327138)"
726,32313800,01/01/2016 02:42:04 AM,01/01/2016 02:45:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10026.0,,,,,WEST  116 STREET,LENOX AVENUE,INTERSECTION,NEW YORK,,Precinct,Closed,01/01/2016 10:42:04 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 02:45:35 AM,10 MANHATTAN,MANHATTAN,998181.0,231480.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.802024093663604,-73.94968150946015,"(40.802024093663604, -73.94968150946016)"
727,32320473,01/01/2016 02:42:27 AM,01/04/2016 01:06:55 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10034.0,677 WEST  204 STREET,WEST  204 STREET,,,,,ADDRESS,NEW YORK,,,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,01/04/2016 01:06:55 AM,12 MANHATTAN,MANHATTAN,1005429.0,255351.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.867528668135044,-73.92342652002006,"(40.86752866813505, -73.92342652002007)"
728,32312589,01/01/2016 02:43:23 AM,01/01/2016 02:27:38 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10459.0,1039 LONGFELLOW AVENUE,LONGFELLOW AVENUE,ALDUS STREET,EAST 165 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:43:23 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 02:27:38 PM,02 BRONX,BRONX,1015328.0,239625.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.824336156040594,-73.88770922811801,"(40.824336156040594, -73.88770922811801)"
729,32318052,01/01/2016 02:43:27 AM,01/05/2016 01:11:02 AM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,11216.0,279 HALSEY STREET,HALSEY STREET,,,,,ADDRESS,BROOKLYN,,,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",01/05/2016 01:11:02 AM,03 BROOKLYN,BROOKLYN,1000353.0,188016.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.68272260728671,-73.94194034554545,"(40.682722607286706, -73.94194034554546)"
730,32312025,01/01/2016 02:44:48 AM,01/01/2016 03:28:17 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11374.0,62-60 99 STREET,99 STREET,62 DRIVE,63 AVENUE,,,ADDRESS,REGO PARK,,Precinct,Closed,01/01/2016 10:44:48 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 03:28:17 PM,06 QUEENS,QUEENS,1023726.0,206531.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.733468453882224,-73.85756012999359,"(40.733468453882224, -73.85756012999359)"
731,32313560,01/01/2016 02:45:05 AM,01/01/2016 06:29:18 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11212.0,466 EAST 95 STREET,EAST 95 STREET,WILLMOHR STREET,CHURCH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:45:05 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 06:22:46 AM,17 BROOKLYN,BROOKLYN,1007189.0,178290.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65601184492572,-73.91732613408091,"(40.65601184492572, -73.9173261340809)"
732,32311316,01/01/2016 02:45:15 AM,01/01/2016 03:14:01 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216.0,95 HALSEY STREET,HALSEY STREET,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:45:15 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:14:01 AM,03 BROOKLYN,BROOKLYN,998292.0,187704.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.681869747944226,-73.94937196628798,"(40.68186974794423, -73.94937196628798)"
733,32311962,01/01/2016 02:45:27 AM,01/01/2016 08:18:45 AM,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11207.0,151 ARLINGTON AVENUE,ARLINGTON AVENUE,BARBEY STREET,JEROME STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:45:27 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 08:18:45 AM,05 BROOKLYN,BROOKLYN,1015008.0,187109.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.68019430765137,-73.88910566392791,"(40.68019430765137, -73.8891056639279)"
734,32311416,01/01/2016 02:45:54 AM,01/01/2016 05:04:02 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226.0,180 LENOX ROAD,LENOX ROAD,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:45:54 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 05:04:02 AM,17 BROOKLYN,BROOKLYN,997068.0,177517.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.65391056381976,-73.95380443229466,"(40.65391056381976, -73.95380443229466)"
735,32313048,01/01/2016 02:46:02 AM,01/01/2016 03:30:37 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10033.0,219 AUDOBON AVENUE,AUDOBON AVENUE,WEST 176 STREET,WEST 177 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,01/01/2016 10:46:02 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:30:37 AM,12 MANHATTAN,MANHATTAN,1002342.0,247362.0,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.845608125141474,-73.9346092435335,"(40.84560812514148, -73.9346092435335)"
736,32313758,01/01/2016 02:46:05 AM,01/01/2016 08:48:32 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10472.0,1269 CROES AVENUE,CROES AVENUE,WESTCHESTER AVENUE,EAST 172 STREET,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:46:05 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 08:48:32 AM,09 BRONX,BRONX,1019915.0,242226.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.8314578205077,-73.8711217133729,"(40.8314578205077, -73.87112171337291)"
737,32311714,01/01/2016 02:46:07 AM,01/01/2016 03:13:57 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216.0,95 HALSEY STREET,HALSEY STREET,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:46:07 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:13:57 AM,03 BROOKLYN,BROOKLYN,998292.0,187704.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.681869747944226,-73.94937196628798,"(40.68186974794423, -73.94937196628798)"
738,32311663,01/01/2016 02:46:37 AM,01/01/2016 07:25:11 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10472.0,,,,,BEACH AVENUE,GLEASON AVENUE,INTERSECTION,BRONX,,Precinct,Closed,01/01/2016 10:46:37 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 07:25:11 AM,09 BRONX,BRONX,1021357.0,241672.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.829931310404646,-73.86591400513787,"(40.829931310404646, -73.86591400513787)"
739,32311793,01/01/2016 02:46:47 AM,01/01/2016 03:19:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212.0,1169 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,PORTAL STREET,RALPH AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:46:47 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:19:46 AM,08 BROOKLYN,BROOKLYN,1005405.0,182173.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.6666742607252,-73.92374361688577,"(40.666674260725195, -73.92374361688577)"
740,32312209,01/01/2016 02:46:57 AM,01/01/2016 05:24:50 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10465.0,923 HUNTINGTON AVENUE,HUNTINGTON AVENUE,LAFAYETTE AVENUE,BARKLEY AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:46:57 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 05:24:50 AM,10 BRONX,BRONX,1031152.0,240875.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82769719367327,-73.83052546308947,"(40.827697193673266, -73.83052546308947)"
741,32312119,01/01/2016 02:47:14 AM,01/01/2016 03:12:54 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216.0,95 HALSEY STREET,HALSEY STREET,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:47:14 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:12:54 AM,03 BROOKLYN,BROOKLYN,998292.0,187704.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.681869747944226,-73.94937196628798,"(40.68186974794423, -73.94937196628798)"
742,32312962,01/01/2016 02:47:19 AM,01/01/2016 03:43:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11417.0,88-14 SUTTER AVENUE,SUTTER AVENUE,88 STREET,89 STREET,,,ADDRESS,OZONE PARK,,Precinct,Closed,01/01/2016 10:47:19 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 03:43:36 AM,10 QUEENS,QUEENS,1026247.0,185648.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.676138011247616,-73.84859395126608,"(40.67613801124762, -73.84859395126608)"
743,32311310,01/01/2016 02:47:49 AM,01/01/2016 05:02:57 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226.0,2421 CLARENDON ROAD,CLARENDON ROAD,BEDFORD AVENUE,EAST 25 STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:47:49 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 05:02:58 AM,17 BROOKLYN,BROOKLYN,996949.0,173510.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.64291238976436,-73.95424084727853,"(40.642912389764355, -73.95424084727853)"
744,32313666,01/01/2016 02:48:05 AM,01/02/2016 12:45:55 AM,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,,65 PLACE,65 PLACE,LAUREL HILL BOULEVARD,,LAUREL HILL BOULEVARD,,,,,Precinct,Closed,01/01/2016 10:48:05 AM,The Police Department reviewed your complaint and provided additional information below.,01/02/2016 12:45:55 AM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
745,32312516,01/01/2016 02:48:13 AM,01/01/2016 03:12:52 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11216.0,95 HALSEY STREET,HALSEY STREET,NOSTRAND AVENUE,MARCY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:48:13 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 03:12:52 AM,03 BROOKLYN,BROOKLYN,998292.0,187704.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.681869747944226,-73.94937196628798,"(40.68186974794423, -73.94937196628798)"
746,32313799,01/01/2016 02:48:30 AM,01/01/2016 02:54:34 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10458.0,254 EAST 203 STREET,EAST 203 STREET,VALENTINE AVENUE,BRIGGS AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:48:30 AM,The Police Department reviewed your complaint and provided additional information below.,01/01/2016 02:54:34 AM,07 BRONX,BRONX,1016218.0,257513.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.873430212499706,-73.88440820293128,"(40.87343021249971, -73.88440820293128)"
747,32312094,01/01/2016 02:49:00 AM,01/01/2016 03:50:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11101.0,,,,,BORDEN AVENUE,25 STREET,INTERSECTION,Long Island City,,,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,01/01/2016 03:50:00 AM,02 QUEENS,QUEENS,999407.0,208720.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.739551824138886,-73.94530455416789,"(40.73955182413888, -73.94530455416789)"
748,32313014,01/01/2016 02:49:14 AM,01/01/2016 07:36:17 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11206.0,150 WATERBURY STREET,WATERBURY STREET,MAUJER STREET,GRAND STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:49:14 AM,The Police Department responded to the complaint and determined that police action was not necessary.,01/01/2016 07:36:17 AM,01 BROOKLYN,BROOKLYN,1001366.0,198836.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.712419079630976,-73.93826046120992,"(40.71241907963098, -73.93826046120992)"
749,32313655,01/01/2016 02:49:25 AM,01/01/2016 06:51:01 AM,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11229.0,1778 EAST 24 STREET,EAST 24 STREET,QUENTIN ROAD,AVENUE R,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:49:25 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,01/01/2016 06:51:01 AM,15 BROOKLYN,BROOKLYN,998393.0,160615.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60751613680933,-73.94906460535533,"(40.60751613680933, -73.94906460535533)"
750,32312223,01/01/2016 02:49:47 AM,01/01/2016 04:26:35 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10463.0,222 WEST 233 STREET,WEST 233 STREET,BROADWAY,KINGSBRIDGE AVENUE,,,ADDRESS,BRONX,,Precinct,Closed,01/01/2016 10:49:47 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 04:26:35 AM,08 BRONX,BRONX,1010769.0,260331.0,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.881182799949045,-73.90409984878502,"(40.881182799949045, -73.90409984878502)"
751,32311418,01/01/2016 02:50:25 AM,01/01/2016 04:45:42 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11105.0,20-78 28 STREET,28 STREET,20 AVENUE,21 AVENUE,,,ADDRESS,ASTORIA,,Precinct,Closed,01/01/2016 10:50:25 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,01/01/2016 04:45:42 AM,01 QUEENS,QUEENS,1009262.0,223296.0,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77953680856604,-73.90968766009577,"(40.779536808566036, -73.90968766009576)"
752,32313444,01/01/2016 02:50:30 AM,01/01/2016 06:31:06 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237.0,364 MENAHAN STREET,MENAHAN STREET,WYCKOFF AVENUE,ST NICHOLAS AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,01/01/2016 10:50:30 AM,The Police Department responded to the complaint and took action to fix the condition.,01/01/2016 06:31:06 AM,04 BROOKLYN,BROOKLYN,1008211.0,194930.0,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70168214758706,-73.91358360889436,"(40.701682147587064, -73.91358360889436)"
